,0
ca96e32a26544785c7ba3058476c420e274d79a962be41b6d2b6b2c896d99f51e94d2affce9cad34a5bc2663acf6ac10ca63d50c0c942e9eb60d18f392fc0addbdb392bdb2b26bbf066742af692556886cba18300eebb2a6705629e52d1b319edb4d3775c142b5793ec5ba3718130444b45ff4333a126c02db7507086eb0f4119c6f2ed1d59a0bc3333b61e504f94604d2287b755ba363607573c7d0374b41513759ceffc34e7691431702047e2b28b45dfe0d8bfb02c7d39777b3ce4677d179dcb59df2bdc20d46b9f50a680c172ba01c8ace45033df61eb8f28227d735e53b5482dfc1590d6290e011266a8dc45190942e87905a504f64f0f82316cf32b1b5d9334cd842acc960979d8566336b0bdf940d3c97243e4e66cc14b18b2220efaeec515a20b2ea185562d887c064072656e70e43801f4acb94d7c2d6bcec2bb55ca99b245808fb3bf25dc1fb2a49e07ef167a24a5728c02ffacf3a00ad61e0fb1772979420046ad74d453a8d729e526c623ae4bd9c14afa466048d55b4bcaa9b48d188cc66f222791e4f05acda9331a0b0926bc4d40b5c59fc8b93351a36fd03b9bc029fedad41ece1b2e97c60db2c5f364fed2bf0d8fead95c9fc393222c76ba5e072d744cbe947f64c7160838893d0791eced0287fca730bad570f594e8b4bc694bebf2fcc2e5d18bec5116048116ff1ceae6f7468042cf0e09412a37e56e1236e56b5ee822d61fae083b59aadaf7df53f2a85c9ca,1275209539
4eacd4d8ad22841ccafb4f406f4de7d127f295d48d56e681e67a321f7dd0037b774d3728a381ba0fe9e42af667bf0146616bf8bbc0b5a582f8e9399dafcaea4bcee2e9d917c43b424129f6b48ba6c378c670106a79149c810c4b1470b0dd77c1caf66c81df2a92180e829bb195d02e6507d77c327853e91499df42150679cb4799fa6b20e4cb527f34f7d048fade818d20cc58c4c8c41a720d570eeaaf51cf1d651a836b7a3c57477ca661b898e2ec399f83d997c8cdda9da4e0dd2bd6bdf765f439a2b4a1f7a4ebea80f7c521a9266c0e3e5636fa5654ed7f4eefbfa8d5f1eaf97471087b62a04a7e7a02e37c9c1e51a187724e5cfd3c208af652a69cb4e9ecd79fccaa655b5101a135ccc4920cabc1c9c23d8056e7475bfb6d84afe14d23637bc609cdc81d347f5f30c871fb4c72c2826a32d116b7c65d9a2adca999a2c6dda16f41186255476b0eac72a487ad5511b3f1da2d3286be90d586e9815bae54447f26abf7bf87d2d7fe5d7b90b214efed8c6707ee2a7b9e0c809a364eb21b8641cd0794162ce3864ec565ef1c4a8ddff9046963f23bd3e141e76bb4575bb28a1a15c1032fc05cf7bf8a6f4586c7ea02cd7cba3fa6028efa680460e75baaef4711e54420abdd53c1623625d517da160923da091c7efa2787cac5c846cbb9e11330a2f8b9a615f557a5fce4977f2c20476bd30b05d07497cf98543ce5dd087b86bad8b500674ad64becb7f53a9999c541a54b51636d9c61,78118086
3f1dff276a69ec23b6e652ce764c1aa027f30dda7f9b5ef0e0178c520f509b93f89aac8b6a217cc302651d2269709fa1f061ea358f1b87209c534627f5fe0e27335b834218fc778c650795002d537597720c4abab17ccf9224d4007cda5c52842308e25361ce26c579f4b2303651ef737e16d0f5a8c9e7ab03a85b5f081d4c53842f42aba0bb464e0734b9d64b31c4d423a2e6ac47e6a4aa6e2577d53f0ab8499830ca5358a8c4cf08702a16767486bfbe2b25d10b354f1595280b55050c690a15c3a20057ad32001a2c06b01d07d61b01212d6aebdcac651ebb3609ba13775556eee30a13f6607e410df0e7b86e0b1a48f5e9a057bc3c4ff50b6b31845ea54ad76f5541f77e890bf73f552bd6176ae43f2866edd28816854f711d68fc43accd313fc5d55525961a728c4edac34db01b63d1f04485bfce21f383c15378eca64488c47f03c4a2886ea17491a46ca77524d110667d72b1fd672a50bc2faba315da579b1404403c0ac03ecc71984211e2782ee3f7ea78db979ac6bd610bf9fa112b06878db30ff643c70e029af358fed85fe3e3f0dec3251883b83c66b86701b9355cfc0e484d8b1f2292240919eab9aad1db8d1927f89f290cc50e530f9ef3638655bf3a6ec292354bd4d68099ae2c4351dad2c567d3495259f51b22486422519f18f99f9b7071bd69f125615ef6a41e944e5016ac122a7076b048d241fb2896dd3bdc7ccc05dd9e3375368b3cb8f4309ddd3f626dc26204,230027010
a92ac5e6aa3f17aaae6d8b9086661f1f994b08ab16a9f8378124c6bcf3c3392a3154dbedf8a9596ffd68e19e492a6c13159160893278804150c85d1e1fccb5a2230f8a09bf70b5d052784101e20c7b0c16b5d11992e99c44e4689e405bb5aac6be5b9fee019dd7d17c3bf5b7a5c32c49d7c87d3fd733e321135b40d73a429f5eecaa245f998bb894405e959c020cd774fb6cea8bd53feba4fb5beb0b60fffff87c6f7f01c0c60536ddf28bcf7bdabac839b6c2d5cd9f44dc2697ec85efa72b6715bd9bd4e9a65a83a2ceb70852bc4f810853e5ef600593280aca7d363fc7fbe0e9ff96853a8b3049f17e34920f4310410967c16138629fef62ce55dd0933bacd8e1501dff18e91032ad249b82622ec1ab4a6894533022ab4c37daa4a6c2162359d3c4ec7cffb3fb58fbeb94b2c0eb09f5eddf6408613aec56b2f7c3ef727d076c8483a4d0340325410aa59468c664cd01ce848d9f201cf46e23b3c2f7c0e43923387917e0ce17a8a7eee381c011664ce3f9b4c050449d7b48ac81576330a745e143c55115cc3a061f3f86bbe05b9c03ee4e3139dd57fa2eccd0135ae734c6c2badc1f67054b52da4325704b1250e146158df078dfb2bd5528edc095d2dc8e88987fb8bd9161f5bf4aa8ff5c9244baaea44644801121eb87d03f436e7512ff3566549709df954f86f6218a179edd8da8f64b0dc7c7d9ff447c5b9ebad08f0bb6a8d0e5265594687ae3900789249dcffb7d3bc6b0569f1cbbc,1453650494
9f67d01937a2fe404937eb298dfc1ab9190843c28b4cdae11b0b7d57856746be9b4bcf179768078e01422fe9b212bf215cd3e56910f41ce6af84fb8cac6a00addff26925bc0958265df97dd2240f81b19254f8685b7923fdd5f5b4f167dc66687ca1a843bc48ddd9f90c97c4e88f4041e06e7498b20a3da24ab0c01f8d0a96b4236c8f833acee4f8c4831780a2307dce37730f1d4c726285dfda943694c8ecd6f21b35810a368acca48e353255251d8b10169ba55a6470a68ac8923439398a0ae7829ab514f0f3a01c0421002c2e4a01352f905691ad97b7c217e70f68d7bf0aaa3c4addab1d7a5d4870daa552c31246af0bc9aa32ee04da0e302c4c62c84d3f08fdb51f2cec5eac9a8f1949041d49a934cd327a1d4cfd1ffa3bcadae4bda9a929491d7127627475d9f20b1c8fb39dc0d396ef1792cd79b91d3793121ac720545057cc4eee7398bb6130b34b3d3dcd96b4e361b953251d586b0bdef808063e6199f00d974304de2b39ba8d7297e5486e60a2ea2e5a6d9e980fc908cac3989a77a338059eec31befd90aa25a0e44727cf9ed53ea6d1b46d16534feae065e6e710f84455a1c1d68b6e69a54bd731eba2865c008090c5a8ef9387a2830d5d73b86ed0a47a9d4e09abc53c673be1bc3d1423a66905c13b6834aff3dae532d24feb4a6b9bde3338d97715106191194fa00ed874e3e710c888294a23517726f0ea8214887c514b6c2fc87c03c9ffddfff9565e9052939f4a20fa14df,179022686
6df4150886a5474f5498e5e06edc89055784d1846f0c0d5dfb1a151a35412f78363e69afcede964ede5b7bab8ec6c8777ef8f85015e49a4da5af1e08ae51755f300d249588e4a993feff9397cfeac864e3e9333fc6bfd8f28f132a7de442108a9ef8b23ff7da80d8621b18acc68dd3b6d5b979671239b465a6805a7f93f0f0063c71fa74a8376236fcba05b8a844a762d14dcfde64019604ce9f87fa8441c96a8f4e578e4cfa743330cd4d175109db35768af72755c0d0d1779f67b53f856a62066c5fee53c4deca469028cc85fba06b331cbffd23ca3b0b37bd835c58c8e0f1aab9f4a7691b589d995e1146d424aed53482d154f3154357aeac8050ab243b91eafd1904ddcd9fed07587a99b6ad70446cbc47a6108806fed159b3df7490e39e6c2f1f9c822f6f40f6bd96f3b7c9c2e902cb37e5644466f8ca24652b70e07c10aecc59c609e143625413cef6c42b767bf2664ecd9d8f879833a04d9edd3f6601cf1098220ae6e1fc379c0758a3f7ae7a062942088f37389f8b4f63f4d3204bbc2347b8e18891b3018f09a11aab9de53d628262b5e3efa600dac679a3bd95d0bf130b9916244de3e1ba0bbef0c7a6d886c0df005248df074665ba7c373d99a179581ebebc1ad24f711b874b07f88c2f00d4cb0c6edb45456dc187633cc1c6cad7e84638570867abfde0825bd0668b9c0b3c58de6d77da578a9ed52c26b0bc4650aaf2c62dc60bb7664b518bd93d2134b648236b5d3928b53c0017,1558924829
08f5eaa665a591f6b55623017756a1e46f289296ddb012120e1b34aa6dbfe3a1ef33e98afcbe238dbe82b97164077ff6c6ee881bb3f7945b950db85f990bb5143ba2440e14c6b699b85e8eba1eba0bf9961ed3f5d0a508538f7312f914795a7babd55708c744b7f941f53dee1d1e4edf6fe8140b40547af3e76fedc830666a0fce8d7bda41e6858dfd66b5bf77262c1e91932823063e713fc6c0a5a01d304527b014b11eb899394ea4bc487ae4a8c875535ec2cbd9a1a3865c03a260b83a53eb7a47d03835240e2654d40565227a9584f93868df908d06b7c7584d575d8841619b5edc1e6224397f3104a28dd4b45b9778fdba7dad3c06881f7d8c90670d1b47da3ec562abd8b4845abe05c96115afbc689da5d196ed7e481f249ecd1c67d80d2c8d5f838dfb70b1905eaa607957e8fe386963707ceff727372645d0c89081f87a05c04571fdf9dae3f2190f04acc6b277032aab1ea0a91a5e7aba0d21ff2fd8d3fbfe17540b611965bf62e46019884f3aefbb2f50628eac3ac49b192e8fff379035c8c400ba96e53424b5a6a369ad77330d51b0eccc7837c8a51a24508123f980ddeafcfaa147dbbaab80e379e9a393d494bd90e815d24dcc3b416cac4622c6ffc5332bf763f325ccf64b13d66860f759b58ce7de8c3c2bd84fc4eb652f4aa0b215bbe3817977c6e22bdf898dd3c7312c5294ebe9844e09f42ea265d62bd031d76b0cafe714acce25240775edcee7971362e35890ba75a9f754ef,2329951622
87217406e3740c759fecd05860402b0e3d45dae17c15e80e0724914825054143d0b012b57ed78d919a2bd359be26d0b417eeab3342cd78a242985af70d4dbfceab3cbb22540a49e3cf20ff306429a06820302a8a7cdbe9320e2be5dee564229e71b413def443f40b62975ca6810fb587d02918f8de5e5bc346aff4eab80f38a62d86c0a442364f98d4fb2bceebdefee40a3dac7003866d226964a8c7cf36940a76af71d67ca53399619eda5e1dbb637d97d41c1497c3449ed2cd5bb0e1753c646326825e1426de57f3ef5acc14b9e5c32a62b10596d8eadd26929c9ce11edeb9afb55e8c28532445296947e81d472e8eeeaa4a7bbccdaeb23071bb80750f55697f607e8f0cd083d7643d454580192be08c63dc87eb8bce626da40f068f5ddd4cd225c090e50a3cf8eaf2d88365629244d2f4e3541caf41fe537bcea6b475aa5488b5e60a293fee1e6a13d8a1f148453ae4a33710f6ba99f823e9cd95c341a0b285bc96cee4d29f92e2931da869360c98608ef31e8c2e8a57fbf7bd71d2951f97bd2d207924742416ffd8e9fc8fcd6373443c2a9a4018975722bbc4167c6ed91f5e182585eb8e4974030c763802495cac41522529c8531c04b1fc7bf56936391a85ea374c706241e0e6cb18e66732ead713b38e1bedf8d55926fe29caeed1a33ccc6e882521aef8f559769e50c372bf985b02c1f9356a06109ea000692a136b4e81b8c04ac33271c64b8a93695f1c132ae0e45ffbb41f60d5028d7d88,738824889
cc57db96eb812f45a6dcd7183a121612c5c20f366569ab418e776d4dfe7da60c8c26bed4d4a035e9cc36fa274631c520646f5de3449cf843aca439540c0a8f1b46d675d7bfbcef676a6ac90f442675337458b4be4dea5f1e593f46a5ab3d67a5f42687c2a3970aa4c03e80d541c7e698990d30949e863d37bebf0a6366ffa94d7707bb5165bfade832f9d7ea7c8d7f6892d9fd953936aa2505a28dbd09e5b146177e9e1a11b64b29e03c60281b55f68e247c747c87eca216b725e4764317a834bbae77e2e35bc09dbe9608b26480baaebda590962971157d0695d84a506b223b4ac9d732d53e3f2a39c5b5af8ae9aea1498a606923a47e0347a52fb64c849c48d356ba04670e5265c1abeddcf318dcf6fde0262c6fee66ec206add385e6189f5192ac30adb135955ce36d2bd7834cbc710ecdbdd095ed83a96d6c0a6da8a319ecf6172fbebbc8ac13dd9449255f4928c9343db1427c509671ecd06f415186d336560653edc5c5e79ca24abba9c123e509d1d55c2331fe6eb5f0e78bc244cb27c918a8129929267d642a5feb369e8358d32609c787ee30b319f375a74d61e80485c6cbab31e122d5484ac655c6a59c27d79ef7ebc3cf105638fee9a3a7a507cfa61b4062e535463b6a5e603eb8910df7d1b493679a49817110b881f8e166dccc1229a59bc8fa78aa14a2edd2005430d1ebe8b0bed82b20a32d3aa26a3e5b0155a18b4e7ff109c6960badc672cb87c8e18b211e25ede8888665d2717b41f,114963976
ce7cb86e54222e64f1124adf4fd413ffbd2d026b795c8ee87dc780d8e3d112bf887e48e431f36dfe1bf16e81a310b565a8ea22bbee464dc9c653a42e4120b3116c90efebf7edae9d8e6b95f6b5e71eb35868b8556e316b86d6cd8d1acc118255ee1eced658cc58754cd5e40ebb22f8d1b98c60e8c770d581f8718897cf0bd81cbbe09c027e1692130d41d49bbf333065185a0731ec735909641030db02c66332bf27ab5c6467958f7769927307c024ffdfe2d743bc43d41ffb79645773e1f48be5d402a71148ea4c1630e51c0a3122ac87ec28641f2813b3090824ed0a42176b142fe577703e82593b155b40d7a5a9334708012607b96bf99c83841fe41cc0919585522b03672ef1cb29cb9d39bc90b1cbd756bab80512b075ba802a39977f2ea9b53bf805378742159c98832cc3df9ffc41f56f781a25f6a04c40e2c5093b9a8ce1fce4a23c9c0199da2087107843c318b2e91e3ebf9abcfd04a03def83c5d9a37ab092d0dc2b1482a2b0a8059d98640746ca7bd4554f4147ca26cb081ee8c9cc434ed50cace8072e7eb1957d917d6de061d5726ca2b5eccb6d36c7c8e21f8f3affb63f1cadd364615221e5a851613ed15a25ccd262e8f7427fe13393a19b93db7f87e1b769738933de1c73fc8ab45d44db1b175e642e7fdbe8e6ad4e6654fb4ecbd6ad7430a847bcdd9baada28c262c06c1cc590eea0de1318e7bac3a9f446d93f0a3e65722d367ab94dcdf48ff5df98a2e0092c929f94e52bcd61e893,798575133
9267e39bc39ce18ee6910825fb884df2a8b405a8b32971d64cbade4ae4802566fc6ebb94a87b268e1284e70180a08310d00ca627f31c0df400a005c90cb18b79697ddcfc27978d7b614f1a3a3dd609fbbb9413b68b501761ace45ee5c710b9de9b9a6704b9f14eb1732425d42d92f5ce21df4b444af372308069703e23a20c2a4f575bdfeb819adb899ffb8d40600c36da46896ca5405bc893a296afb7c46d8b41f4987a618f65418d931a623b29c2feb10aeee98a15987f6d51c759d6fb8724d9a867370e79dabd391ada4f14e819faf0cd5c4a098ba85c5b086aa607cd73cdffb527c188679e09194f3632ec965505317a2895f0d8ffe38c0e83090feb7579276e73c80497692b7636e3f79cf4b5490d52ffb9dc184bafc73cb3ea4d0b63bc16c23cf31e7aa25bce60bd597803fb3bcb142efcfd22a5e589289d6ac9f03cc59cfed2d23bd23d8cb8abf8d919d0f2b5f5a1bccee112af6fc4af33bfd2144f13d82042e0db439e21e9570de53ede18c33f32562eb123a80c1131ca842befb0556942a7165f3f853c26c89f27212d0a5e6676a1205ce06c2216a40b9a46711b7913f80e8ae5f6895718fc4371ed4531275a480f5dda7d4b626d670f344088dde201863f9522787ed0d0190de854d63e84c147edae88d50129d3766e60c30027eb4fca45b39605c39cbc2a76772b3fef8ff33d9d0192c9a64b33046d61b9bb08643ea5504118612401ab00e9423ed73c97104966928dcb9b15e1293252957ff1,2413428386
9b9fb8218380988acd37a4d9ab52f5fe5a387cbc9605ff9482d5d328e191754c9e9c7db2baf0a9dca0bd8c100bc5946fb3784321511bd82867ca11ab2daf0368b3cb3ff4cfab389222293b0c9cac33b5a2884c721d8035c57a6fc3452858b650d8b0419e29d871471b3a463fe955e2322ce908923eba1c68fea0d1690a32aa5f5f2d3b17a2fdd470d3dd2b2f44a066f33bedac584a0300c470a4293d79cb6100604d028c4535fcff50a444991e30d7713dd76126d997bab6c2b3e5facd0400972021d5b0ad24ad84983b5328f6f0503aee0049f48e90ed0ce59539c30321f15919616a481d5ac377306907be4c5706a41be2d3a03fef1d5ada64b2b1c81c976259dd888878ad1fd6ca8417c67a94bacf9bae9fd208283858db0bc03188f94ece123150b21df80dfb2c6760861606a9c3e1a1f477aeb67afa3e092fa786993cc4ef29b7a7d34bb599bf5719f6046843d587f5998be880cc80d99b01eaaea61d938cf2deee2b6d30f0d2cc7a132881f2685e742dc94142728ac4330c646734edbf009cda1d2c26dbdd454fa14c736c85b8ba1a5411e2696081b7a800ffe73d3cfbf535518f7abd6db17b4c7174d171c89a13d24100299d69b29b4c25946ad26078440b4abfc4f319ec3973508f98436c5081e03ac100c23fe679de944e6ed3376fee35be1e4953340771ff0d31d51ecf933a90267496bb02f8765e1fb2a7907acb46e26634b9333b87413e39d0742e906aaaf6826196679b9d1c629809cc972ffc,596329840
ff34cae3813a04c9b69f6339f2eee41bf6b6a29abf0a59497f0accaeb65ecd934e6f65acf1da6ab46c97f8d1afa4c416904876a7719a2ff270e75b66a3706201ed97600ef773bd4899d66756131f0280a9cf8beaf0489a03942c54e895521f980de8904c681b9eb4d69b53b19b005de5c528941a91b6c798d75fb3f6808a9bef1100aa16b33c7ec1880b8fe11562ed940a6e2b72199a15c134985df2a1b40e9bafc1af01ebf567ffd48c81e39eae8ca94f620c8d4521a9dccd71a6343b7a6507f07232133c037e2c50de6d23789fc74cfbec293fa7fffa247a2697a06058ee3653cc370598548f3cfe694cc530017071c7a8017b862efb275a76881ed6d3833a2562f7ae635b3096c8f2fe5b08d5e77597b8c2ce65a8c47c9268c09363a947d4fea5c4c5eae486f830821dfc6dd785a89661b52e8a9a241ac9bc7d9bb7c1be67f9d1369cb88f142d6aa5ca2ca97c0670eb386d6d0b616d1e38eac9c287379088dd573d9fcc686b35fc4741766620c62945146ad2db7ff7c6bb7f1d4fed379cbb352edce0983ec72ab48fc11a7d9ba983824434627496e30b314440a9654c301b49290ef037a604d2f202dcf122decee34995e396e820a7dfd08d611ce0a36b0b56d3e2aa9255b9b25bff6dcf8dd9331d7bbba44a1e1a18efcd0e0e841ca9b8acef631dc50fd288d9b20589e2fd588d33daf14df38598f46c6cb7b295b087ea6b55904548deecd1fb953e1856951ea97a1e50df1ac1882a8286d45d94ea62c90f1f,3400713634
1c89760abdeb045514feb9d5bc4abc66ee6cbea4c5cf7b8984f0feec8892b61eb594f2cfe11b55607571cd4bf1f5f042118c7badfdca52b745e66dd0066047708b5fe2f362f1c8c4933143be32a15b0a947adb3c5798ff7354c5a1570557649a27c40967ead1d9526d2cf537fba72ddbc192ca3709a923149aec4548dee86ccb0578ddb2ed20adfce9eb4b97ac8377b94d96b95a6f78212f6e3ad3151eae8cc8bdfdc66d7c7c48c42402dd7f12f1c40033c3d94df86b7d2ee795aaa3c48596f2542c3b15893942d2070b164c41e540382a1ea30e414ca45471a3c6c54f7c1fa855e677ac5ff2fc806de26a8588374293c775915871cadf43c806b9e96121915713e8f9ce7627dd49ba28c475f1b7f123694de3bd10bedaa8eb2e2beee7bdc389522700af79f2e72accd89738be381437e4cb122953fc021fc8d13effacc80ecd31c835064c27edcf591ceacd59c9b760382c8545f0fe5e4a4ca3a9a5a4d2c347d8b22634596c691580b98cb0ced19cfcd4aafa3a41ac4d91cf8cfe819b49f1c91e8cf3eba77835861acb927791e3e63f3cf0fbd37e5abb90f9b7568b0ea195c10c9b32756c7e9a59017ae558528362833461d4e9263f95cbb213a01d38b4a01163599f7166ed06a36eeed38f71bf59302604dafa74dc40bc3cb5261502aaaec4b59e2afc37490887c4940d0393ad0ad63bf2b634b579a5e59bb13b4e30fa91c2be1fae116201d20317e4036f076daa00a3e4a108e7d4160fd4be69a1331eb4fbc891,2953732145
49f099f1c40aaaca2f7d1b5c2da27c1f82ea1defba78f82e920e09149a99a5d0f42c4e04b6a9c7f53a50d57892c9d2cbd3964a892ff5d9c15a2940dce8a3aa8b2416397b48c8b638235ab291fd465502c0cd62551121d02d8d292d26af6c1e4a59ee48284b2a8b42d195daa36ce39491283ffbbb412c4da2c3db2776a5d03bb4f2c928689223ae4c904d880a77f8c392b4e066ad6c85a69240713aa7948414909ecc1263b82e6fb8aa49ee819abb3fbf14dc2d1ad74fa81c4d2aecb9f9ccd6c623c37a5e7de4936de3cbaab0f6513e6245a6b83dae93d8b704d4e33792db7e1fe96058b94535b36e812204fabd3a733e263fe8ac996e3285572d1e0bbe4eef7b3a13b6e78d61294e1047fee502a5b53d2df6b466b6d9fbd7e5e31c67301e63b3bc9dd808b109bd51c1c6c29efe4122a82197eed9295fec54116b8ede4dcc724e2c648255453f0235e51e51302245d1d9d06afb0c2c97c51f09c489228ce6e234d0b09f651595bd5fa0dc11f013ebbcc9ae7a9057b0b28d9111505775beab74c140e37644ed2d9b4dcc7213885daba39b0c318955350a1386d8c4fb60b2d37c81a2bb3e5f6c838de1dbb7d83399b1b031cd36a2c770767950ff1b7a3994f725c2b74cc1147756bd91dcdb39ae2f5f40785726ded57f8ada5138ba9c967993fb46ce4dfbf49102556abe0c47525287ca88d63edfaf528da272380ba46180f8b4c9c3c3e3e3205294180ef92a16c6b69d2cee779c148a617f23705d5928be11bf56b79781,912558822
d29443ebbfd8c33eed07237a3e3538d7ad7fd73018750f8db9c34a527d81d14bfa8312216ee6a139c3f6801186fa05e7929f0d1233b95be2487e2399686cfa64857884913473d3d22468cebd1d8c7a7bccf84b916eeefb090bdcb7e212593ed357ec2098060bfd9daf2727a18ddbc0516b15a20c98b37c80c42957812004847a7086a1e8469d4c1f655d047dca278b7b6738d82f32ea5221e1bba6de065dcf5550f84a9d8c87a4286a10b2d45e0bb2ee7f9f7099d4991f8afa2e35a801a0b569e19b07664ad62d22e6b37525e43844507a8d9eacf1f0f2e9d659a54104dad810b60d0e88111e8811a838d0247d74c770b81618e213134e23e6170af9eaf4c92ae51b85e66c3ff493fbe7a28c9accaf9a01bf60216e177af570d7d25f7e4a0638a41022755938da5b6c79e7a07887e82a259919f1b4e913d46acce3ada76136772c85badce188c810cc0b16758ad78fe124da380f46c37859eb0e60e313e1688f56a50209bf0373982be0fcd85fdee49aa3c2deec3c85a8ee72d033f2f143132c46c46349a96ab62b32a8ce3a5a8ae67c325f52ca82d9502381a24f187a37283599fc8b4991879ad9c71963927ab1bffab5e19882952eba5dbf6dbc2a3b0c4ee0507091b0feec51e049ff69ba6c42dafdefe175330b85ed46606fd78f746daa1c50c9bf45d78a455130a13af5b507745d3596a9a410c1e6f36f38dbc594a7ff3e500af558d85eed3a84f23c2753678dfb885963d606665ebed6adefae1c69a3e11d2b3c5b,1756743103
0b15324f6be817d785f5c01f67be2410f88d24f6d5dad9680f37a479a644edd2150ea54dd79d08e46522043914f74cc4e1caea7ef7a89dc1d2d9f61ff271b013fa96e6bc440e5162a632954dc1ef69a1fdcffdd48e67b75cd4cd72071f607d2b3eafa6200b1f55956b1d5cb31ea9698d7f95d7d08b068c9ad81e33f69b91cab1375257bfafe2addcf22af7189ae6455bd5f562cafb575ec650e4deede5a5cb3124447d57fcf0eae87a907c3c3b8a16c42c0fd29b7e85399c10770550adcad4d5911b597b07e6da203e7a00a87a25fbb9e3344dfd03b22e9d8a370c4cc162fdc709ee12defc0fabf43b6abccc5600f6e2ed40491104c1b0e2d3e666e517c82e46e630c3faba6c3c5f80326cfb2559ef509adbe4ab987e74a632bf7167f57cbfdc6e37a3ad9e012394a339ab8769fcf935c900fc55e41fc670b878bd3618d231f4ea9304a0b74a516c55bdeddde9730c0eb720c6f7009cbf2b0a1663834bbb5ace70d7d9121d2201596b8ecc53a5805412295e798a2411bfe3eafab3af9be66ba6aff1d2a57fe036c6127382d41b3bf1f1714ea38253b90e2b542239cb6e99de22852eacc9c129ecc55bf52fb550b912638604ea8de23037f8925bb71ce8389bc7c436ac439d162c2604f94ea120837e4859001b319830396a13ffb3edafbc1fdb5a850d1f928ec76e56d66d5c822ce7e4441f092f3e84e2356f6dca8fac9c9a460a8765be745df31c75c45d555531374084c3079deadcde2267e8bbc92499865393f5251123,1908497501
1a75c8573abdaba07a98abff491f3ec76aa8a4aaeca48853acf14bb33e1e4a1f6b9ffad659b847e464321368de2ca0db7c47e7053b7d5631d8797f67ec1a55f9ef0fd089878f49387e539bff1e2a4bd9ec9d5220d15d4898b68ebc314e59adaa92ef20144de5937e8f3627c1c5b3782588272d2f3c497158c8347d07203ff360644b36199fb54319284c52bd5449be2c0b755c9b337afc206b1f555c3a5a4f84190153c33ff51ebe48e74261723d612b2ff285765c65190bf03b90cea131ff53a00d1be6e0a74a6a2be0b7d9e8dcce5511207f49e6a25b9a7efcb79b46d11865f7cf92d804edc37ba97f726b84f800c94e968ccb9a073f5096723cc2880daa380874c469dd813e8d0544ed42fa850a92c71a0861eeb450e78bdd5ddaf6cd800130255753249656e4b9b771ac986becaa2e821accb2cf1cca76b208c7ba639035efba29d05a8911723f1ad9ae0ea8a63e6253a8edc6b4c39676931ee4c101a258f4dca0d6c5508a9e3936b0f51dc3f5e46b0e53194745488eda919df0a0285841262df910f58fc3a1725a84968e5c683716da9f1cd63c61ad8feb38b8e8fea1a5dbcf4818a1957fd45c94cc8ba6a649edc5618c05e6d85122551d7bf4d87a8129e6393a6300b812e024b4ba07793a8181e30dee62864958f5cebd2d0ec09933b10d3f239bfb188eb56ba6732d9d8506182a24f7397e2a2f4dec153d0c3f3843f1d1277b27aaf3b63f966483688779361b62b0948d5aa4bf3233934a5a2133b7364b257f6b1246,1190716323
3fd29ed999d0b075bd8c3e78f35945855178461e684b028094e9c465a7bfa3d5ad101f849fb3f58b4d0dda6aecafede96ab169116041b85802b159098a73c1ab09793f5d84aa295454e89fdafbb764f86ebd01336b12d6a0389a70d6436eea287c7bd090446968a17d3b4b698751954a9583e48fe2a64001f52ee0c927bdccd9842619289a551260de575024abdfcb1c8c41bb5b5a8f423edd8cb13a8b846564d8eff2361bd8a7fa0d41fe1c410d7356a4e165b5d4227b514b5b71274099623f0cb0a15b8707cdb4f0c65626530288e914acf5f212dfc0dba574c93b6e68b553066398903c891c99280e31102806425703d123dc52e3289b982a12038d8c642bb426c368e8eda94609dbb6356bd7fc5ec22485eb6318103cca989cee6c1ba845736233eb72ca47daebe4201e3929b4c55bf9ac5b7f6220fe278745db5d8a5e8591a5ed1421feec1d016f86fedaf3bb20d9f322106b0023014c272b26ad2e328c7065a14328e4da8a32625963fe6f4fccb364a7628f187c1e6c7528133d7088a94386dd19b55d6fe14f085b9680d7be6ec2e6d68bd0b9edc60027c89e40d5edea43325f572a9e05c544c559351e6cd2c07d6ec5cb1d230ba4f8218c75abcaf5e7c3f4b1cd52ca5f9f0a6efc689d71c28b1c918cfc967aa81eff7634badddcbe6c4ba8900a700f963d10b1235da87e887953646e17564190b86a850000ca3e7dbf90bb686ff65facaf2002d516685390102bac061ff6521bae0b00d12c4bcb20556b5a868f0c2ffb,2052989558
